ID,CENTER,FY,SIC,NAICS,STATE,SALES,EMPLOYEES,PLANT_AREA,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,EC_plant_cost,EC_plant_usage,ED_plant_cost,ED_plant_usage,EF_plant_cost,E2_plant_cost,E2_plant_usage,E3_plant_cost,E3_plant_usage,E4_plant_cost,E4_plant_usage,E5_plant_cost,E5_plant_usage,E6_plant_cost,E6_plant_usage,E7_plant_cost,E7_plant_usage,E8_plant_cost,E8_plant_usage,E9_plant_cost,E9_plant_usage,E10_plant_cost,E10_plant_usage,E11_plant_cost,E11_plant_usage,E12_plant_cost,E12_plant_usage,W0_plant_cost,W0_plant_usage,W1_plant_cost,W1_plant_usage,W2_plant_cost,W2_plant_usage,W3_plant_cost,W3_plant_usage,W4_plant_cost,W4_plant_usage,W5_plant_cost,W5_plant_usage,W6_plant_cost,W6_plant_usage
UD0957,UD,2016.0,3559.0,333249.0,OH,50000000.0,170.0,175000.0,Mixing Equipment,,160000.0,6120.0,9.0,273631.0,3966462.0,57641.0,9168.0,1.0,46606.0,5353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0958,UD,2016.0,3089.0,326199.0,OH,35000000.0,110.0,206800.0,All Other Plastics Product Manufacturing,2.0,14000000.0,6048.0,11.0,459142.0,6253387.0,105387.0,14292.0,51769.0,41728.0,5637.0,,,,,,,,,,,,,,,,,,,,,3775.0,726.0,3243.0,726.0,,,,,,,,,,
UD0959,UD,2017.0,3714.0,336390.0,OH,39476443.0,339.0,1342569.0,Sub assembly logistics,1.0,2375000.0,4250.0,16.0,435229.0,9347193.0,395131.0,17292.0,5012.0,303416.0,45614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0960,UD,2017.0,3542.0,333517.0,OH,90000000.0,425.0,600000.0,Metal Forming Machinery ,1.0,50.0,4250.0,14.0,796048.0,9756000.0,184509.0,22140.0,7709.0,123045.0,27135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0961,UD,2017.0,3089.0,326112.0,OH,50000000.0,200.0,182000.0,Injection Molded Plastic Goods,2.0,16725000.0,8400.0,8.0,701909.91,10516200.0,104883.09,22008.0,,46940.0,9677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0962,UD,2017.0,3399.0,331221.0,OH,27000000.0,80.0,54000.0,Precision Machined Components,,4000000.0,7200.0,10.0,226820.0,3356756.0,59584.0,7104.0,1439.0,17879.0,2167.0,,,,,,,,,,,,,,,,,,,,,5950.0,1408.0,7005.0,1408.484,,,,,,,,,,
UD0963,UD,2017.0,3714.0,336390.0,OH,187000000.0,380.0,128755.0,Sunroofs,,1096625.0,5000.0,13.0,263110.0,3556000.0,42159.0,8448.0,2462.0,91718.0,16682.0,,,,,,,,,,,,,,,,,,,,,17024.0,5136.0,29294.0,5131.636,,,,,,,,,,
UD0964,UD,2017.0,2679.0,322211.0,OH,53000000.0,152.0,130000.0,Paper Food Packaging,2.0,23985229.0,6000.0,9.0,309200.87,4045111.0,42964.13,10356.0,,31218.0,6703.0,,,,,,,,,,,,,,,,,,,,,8751.0,706.909,7553.0,706.909,,,,,,,,,,
UD0965,UD,2017.0,2011.0,311611.0,OH,27000000.0,96.0,77546.0,Sandwiches,,58000000.0,8400.0,12.0,367118.0,4400724.0,26978.88,8592.0,2422.9788,61997.0,11408.0,,,,,,,,,,,,,,,,,,,,,22723.0,6903.292,25119.0,6903.292,,,,,,,,,,
UD0966,UD,2017.0,2869.0,325110.0,OH,225000000.0,300.0,2500000.0,"Acrylonitrile, Acetonitrile, Hydrogen Cyanide ",2.0,360000000.0,7140.0,9.0,4163355.0,69658440.0,,,,2136481.0,718509.0,,,,,,,,,,,,,,,,,,,,,1546699.0,470968.272,85930.0,25486.13,,,,,,,,,,
UD0967,UD,2017.0,3061.0,326291.0,OH,65436416.0,368.0,291200.0,Thermoset for Heavy Trucking,,447772.0,6000.0,19.0,1236317.4,16312800.0,137368.6,30775.0,1383.0,457010.0,124900.0,,,,,,,,,,,,,,,,,,,,,25237.0,8161.9948,45937.0,8161.9948,,,,,,,,,,
UD0968,UD,2017.0,3325.0,331513.0,OH,100000000.0,115.0,360000.0,Steel Processing ,3.0,466497.0,8568.0,17.0,666762.0,16408800.0,47836.0,2599.0,,1330657.0,395197.0,,,,,,,,,,,,,,,,,,,,,601103.0,76183.8549,707441.0,75649.7458,,,,,,,,,,
UD0969,UD,2017.0,2013.0,311612.0,OH,105000000.0,100.0,60000.0,Meat Products,2.0,30000000.0,6120.0,14.0,320877.0,4587296.0,67229.0,10176.0,192.0,63781.0,11700.0,,,,,,,,,,,,,,,,,,,,,88134.0,1698105.0,80918.0,1251.267,,,,,,,,,,
UD0970,UD,2017.0,2893.0,325910.0,OH,60000000.0,75.0,80000.0,Printing Ink,,30800000.0,8400.0,8.0,150764.0,3516000.0,117822.0,7632.0,1236.0,39006.0,16150.0,,,,,,,,,,,,,,,,,,,,,4201.0,161.579,3911.0,161.579,,,,,,,,,,
UD0971,UD,2017.0,3089.0,326199.0,OH,87500000.0,53.0,700000.0,Rigid Extrusion PVC Product,,119573140.0,8400.0,10.0,917507.0,14647310.0,180738.0,28607.0,2160.0,194754.0,49261.0,,,,,,,,,,,,,,,,,,,,,15213.0,11419.013,50854.0,11419.013,,,,,,,,,,
UD0972,UD,2017.0,2085.0,312140.0,OH,30000000.0,45.0,110000.0,Bottled Liquor,,800000.0,2063.0,7.0,51851.0,380259.0,10895.0,1548.0,720.0,54839.0,10055.0,,,,,,,,,,,,,,,,,,,,,11220.0,2702.712,25763.0,1800.561,,,,,,,,,,
UD0973,UD,2017.0,3714.0,336390.0,OH,300000000.0,850.0,650000.0,Exhaust Systems,,47143256.0,6120.0,11.0,1898738.0,32330966.0,,,,166221.0,34751.0,,,,,,,,,,,,,,,,,,,,,13335.0,2285.14,15751.0,2285.14,,,,,,,,,,
UD0974,UD,2017.0,4941.0,221310.0,OH,127000000.0,164.0,20000000.0,potable water,5.0,37523000.0,8760.0,4.0,1624363.0,42338510.0,,,,383677.0,93948.0,,,,,,,,,,,,,,,,,,,,,,,24037.0,3058.5,,,,,,,,,,
UD0975,UD,2017.0,3087.0,326112.0,IN,45000000.0,97.0,238602.0,Food packaging,2.0,42000000.0,8760.0,12.0,1234057.0,17188413.0,,,,10821.0,1572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0976,UD,2017.0,3465.0,336370.0,OH,30000000.0,180.0,154039.0,"Decorative exhaust, shims, gaskets",,2574244.0,6000.0,15.0,150712.0,3154880.0,,,,36042.0,7857.0,,,,,,,,,,,,,,,,,,,,,10646.0,700.0,,,,,,,,,,,,
UD0977,UD,2017.0,3714.0,336350.0,IN,61879907.0,141.0,106000.0,"Powertrain, Balance Shaft Components",,48000.0,8400.0,9.0,913175.0,9471468.0,,,,7513.0,1188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0978,UD,2017.0,3495.0,332613.0,OH,36190000.0,96.0,100000.0,Automotive Coil Springs,3.0,19000.0,7200.0,9.0,659275.0,8139200.0,15215.0,1790.0,10000.0,369380.0,94640.0,,,,,,,,,,,,,,,,,,,,,8284.0,16990.504,5235.0,16990.504,,,,,,,,,,
UD0979,UD,2018.0,3365.0,331524.0,IN,75000000.0,368.0,182522.0,Cast Metal,,1226494.0,7956.0,12.0,2114760.0,66774870.0,302267.0,12009.0,3338716.0,370561.0,71089.0,,,,,,,,,,,,,,,,,,,,,33939.0,15597.0,67209.0,15596.883,,,,,,,,,,
UD0980,UD,2018.0,3444.0,332322.0,MI,24633272.0,150.0,300000.0,Sheet Metal,,195000.0,2375.0,12.0,354017.0,2190584.0,,,123816.0,77993.0,8330.0,,,,,,,,,,,,,,,,,,,,,9739.0,2752.831,81157.0,2752.831,,,,,,,,,,
UD0981,UD,2018.0,3089.0,326121.0,MI,248600000.0,441.0,118000.0,Automotive Interiors,1.0,2752187.0,8112.0,10.0,357948.0,9345900.0,23265.0,1394.0,388913.0,66358.0,11922.0,,,,,,,,,,,,,,,,,,,,,14656.0,2628.472,11773.0,2628.472,,,,,,,,,,
UD0982,UD,2018.0,3542.0,333517.0,MI,100000000.0,175.0,178290.0,"Transmission components, shafts, gears",2.0,115978202.0,7200.0,13.0,494301.0,12158440.0,38656.0,2144.0,418200.0,144017.0,28194.0,,,,,,,,,,,,,,,,,,,,,24024.0,4992.152,24024.0,4992.152,,,,,,,,,,
UD0983,UD,2018.0,2082.0,312120.0,OH,35000000.0,90.0,24000.0,beer,4.0,40000.0,3120.0,8.0,99404.0,1097880.0,,,,33080.0,5027.0,,,,,,,,,,,,,,,,,,,,,21107.0,7472.52,47289.0,7472.52,,,,,,,,,,
UD0984,UD,2018.0,3714.0,336350.0,OH,58000000.0,189.0,169970.0,Powertrain components,1.0,6120000.0,6912.0,10.0,1440109.0,22610232.0,,,,629107.0,172588.0,,,,,,,,,,,,,,,,,,,,,37540.5,9191.314,37540.5,9191.314,,,,,,,,,,
UD0985,UD,2018.0,3561.0,333911.0,OH,72000000.0,175.0,191000.0,Pumps,,72258.0,6000.0,7.0,134287.0,2827092.0,124441.0,8214.0,780.0,14172.0,1485.0,,,,,,,,,,,,,,,,,,,,,10069.0,917.8597,9008.0,917.8597,,,,,,,,,,
UD0986,UD,2018.0,3061.0,326299.0,OH,9300000.0,120.0,19200.0,Molded Rubber Goods,,173452.0,6000.0,10.0,149527.99,2254644.0,2129.4,364.0,37277.61,3378.0,423.0,,,,,,,,,,,,,,,,,,,,,2101.0,409.156,540.0,409.156,,,,,,,,,,
UD0987,UD,2018.0,4952.0,221320.0,OH,41000000.0,45.0,609840.0,Wastewater Treatment,5.0,9100000.0,8736.0,8.0,1436352.0,15246010.0,,,,494516.0,108488.0,,,,,,,,,,,,,,,,,,,,,113740.0,609840.0,,,,,,,,,,,,
UD0988,UD,2018.0,3061.0,326299.0,OH,5100000.0,21.0,42000.0,Extruded Rubber Profile,6.0,45000.0,6000.0,9.0,102589.84,1578305.0,13355.16,2446.0,,2132.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22500.0,30000.0,,,,
UD0989,UD,2018.0,3364.0,331523.0,OH,24000000.0,90.0,96000.0,"Industrial Mezzanines, Safety Steel Guard",,700.0,4500.0,5.0,56766.0,1004703.0,1808.0,336.0,45.95,60025.0,11217.0,,,,,,,,,,,,,,,,,,,,,980.0,218.0,3065.0,218.0,,,,,,,,,,
UD0990,UD,2018.0,3317.0,331210.0,OH,100000000.0,169.0,300000.0,Tubing,3.0,72610.0,6000.0,6.0,526833.54,6668779.0,3142.0,26516.8,74845.04,18694.62,2807.0,,,,,,,,,,,,,,,,,,,,,7873.62,698.632,8284.58,698.632,,,,,,,,,,
UD0991,UD,2019.0,4941.0,221310.0,OH,80000.0,18.0,67000.0,Water,,327000000.0,8760.0,4.0,759026.36,13316252.0,7852.54,1973.0,,5803.0,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0992,UD,2018.0,3321.0,331511.0,OH,40000000.0,180.0,108000.0,Grey Iron and Ductile Iron Castings,3.0,10000.0,6000.0,5.0,1800451.0,21224360.0,72851.0,6248.0,1380.0,111339.0,28116.0,,,,,,,,,,,,,,,,,,,,,17434.0,3853.0,28468.0,3853.0,,,,,,,,,,
UD0993,UD,2018.0,3842.0,339999.0,OH,45000000.0,200.0,82000.0,Human Prosthetics,,500000.0,7000.0,6.0,221894.0,2334327.0,18690.0,9345.0,2760.0,11666.0,1731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0994,UD,2019.0,3069.0,326299.0,OH,61000000.0,256.0,273000.0,Automotive Sealing Systems,,53000000.0,7000.0,6.0,606999.0,9379800.0,342643.0,22361.0,12982.0,197938.0,41621.0,,,,,,,,,,,,,,,,,,,,,40539.0,11977.0,42366.0,11976.976,,,,,,,,,,
UD0995,UD,2019.0,2022.0,311513.0,OH,43000000.0,43.0,75000.0,Cheese,2.0,14000000.0,6000.0,9.0,535740.14,6646900.0,82889.0,18024.0,10982.0,186689.0,32907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD0996,UD,2019.0,3714.0,336340.0,OH,514000000.0,800.0,549000.0,Automotive Disk Brake Calipers & Automotive Electronic Stability Control,,5100000.0,8400.0,12.0,1142472.6,38820000.0,743577.6,72192.0,788154.8,136667.0,23527.0,,,,,,,,,,,,,,,,,,,,,99589.0,16167.27,74648.0,16167.272,,,,,,,,,,
UD0997,UD,2019.0,3714.0,336330.0,OH,150000000.0,866.0,400000.0,Steering Wheels and Injection Molds,,1500000.0,6000.0,10.0,1537676.0,24108790.0,93189.0,45849.0,,257700.0,48689.0,,,,,,,,,,,,,,,,,,,,,62656.0,7872.0,,,,,,,,,,,,
UD0998,UD,2019.0,3724.0,336412.0,OH,75000000.0,350.0,150000.0,Air Craft Engine Components,,78000.0,8760.0,9.0,358426.5,6973278.0,85395.0,15873.0,77948.5,13271.0,1276.0,,,,,,,,,,,,,,,,,,,,,13861.0,2447.6,10892.0,2483.532,,,,,,,,,,
UD0999,UD,2019.0,3694.0,336320.0,OH,532000000.0,795.0,602941.0,Automotive Alternators and Starter Motors,,5864908.0,7200.0,5.0,1618060.0,29152435.0,324075.0,57076.0,,320093.0,58173.0,,,,,,,,,,,,,,,,,,,,,47247.0,7176.312,58765.0,7176.312,,,,,,,,,,
UD1000,UD,2019.0,3714.0,336310.0,OH,740000000.0,800.0,417000.0,Auto Parts,,4400000.0,6600.0,9.0,1591942.255,24047466.0,18896.53,51071.7,118339.53,69306.55,17391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1001,UD,2019.0,3451.0,332721.0,OH,3000000.0,23.0,44750.0,Automotive Fasteners,,3000000.0,4000.0,3.0,39925.96,596077.0,7729.92,2112.0,309.24,18486.0,2483.0,,,,,,,,,,,,,,,,,,,,,1106.0,99.484,3673.0,99.484,,,,,,,,,,
UD1002,UD,2019.0,3451.0,332721.0,OH,15000000.0,50.0,129000.0,Screw Machine Products,,1909371.0,6000.0,6.0,174777.76,2106446.0,10619.74,4699.0,2426.0,16252.0,2030.0,,,,,,,,,,,,,,,,,,,,,4309.0,296.229,919.0,296.229,,,,,,,,,,
UD1003,UD,2019.0,3452.0,332722.0,OH,60000000.0,90.0,200000.0,Automotive Fasteners,,250000000.0,4000.0,6.0,256328.0,3110400.0,24771.0,10985.0,3466.0,7126.0,842.0,,,,,,,,,,,,,,,,,,,,,7141.0,416.665,,,,,,,,,,,,
UD1004,UD,2019.0,4952.0,221320.0,OH,23569000.0,15.0,110000.0,Wastewater Treatment,5.0,3526000.0,8760.0,5.0,243225.052,5402600.0,41560.784,11053.4,194213.22,30276.0,4684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1005,UD,2019.0,3089.0,326121.0,OH,13300000.0,34.0,41373.0,Projection Screens,2.0,1315896.0,6240.0,4.0,121051.0,2475490.0,34682.0,6115.0,24406.2,71362.0,12245.0,,,,,,,,,,,,,,,,,,,,,1814.0,409.904,3857.0,409.904,,,,,,,,,,
UD1006,UD,2019.0,3714.0,336211.0,OH,244000000.0,312.0,286518.0,Automotive Steering Components and CVT Transmission Parts,1.0,8547586.0,6288.0,6.0,861223.0,13030500.0,41877.0,2538.0,459902.0,206239.0,40559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1007,UD,2019.0,2013.0,311612.0,OH,165000000.0,515.0,65000.0,Bacon,1.0,1200000000.0,5616.0,11.0,2031980.4,34943773.0,205367.6,56111.4,,262217.0,38283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1008,UD,2019.0,2013.0,311613.0,OH,100000000.0,400.0,11700.0,Prepared Meat Products,2.0,21000000.0,7488.0,11.0,763179.49,13124325.0,7195.56,1966.0,79230.95,417777.0,88190.0,,,,,,,,,,,,,,,,,,,,,204317.0,46663.481,227255.0,46663.481,,,,,,,,,,
UD1009,UD,2020.0,3081.0,326113.0,OH,70000000.0,280.0,200000.0,Plasticware,,2400000000.0,8760.0,7.0,1025570.25,35315780.0,381271.68,64404.0,389878.0,,,,,,,,,,,,,,,,,,,,,,,36665.0,5712.125,,,,,,,,,,,,
UD1010,UD,2020.0,2033.0,311421.0,OH,60000000.0,70.0,420000.0,Canned Tomatoes ,3.0,40000.0,2760.0,10.0,141362.17,1978200.0,2447.76,651.0,127211.07,183646.0,43168.0,,,,,,,,,,,,,,,,,,,,,39891.0,5636.57,,,,,,,,,,,,
UD1011,UD,2020.0,3672.0,334412.0,OH,16000000.0,126.0,42000.0,Circuits and Cables,,730000.0,3500.0,6.0,39667.0,750288.0,10540.0,2880.0,15298.0,10079.0,1436.0,,,,,,,,,,,,,,,,,,,,,2487.0,338.84,511.0,338.84,,,,,,,,,,
UD1012,UD,2020.0,2013.0,311613.0,IN,110000000.0,600.0,414000.0,Bacon,2.0,61000000.0,6205.0,18.0,1293298.0,30940142.0,1074236.0,71568.0,424.93,943905.0,263756.0,,,,,,,,,,,,,,,,,,,,,234110.0,112352.0,460636.0,80259.9,,,,,,,,,,
UD1013,UD,2020.0,3061.0,326299.0,OH,38000000.0,192.0,55000.0,Rubber Product,2.0,7000000.0,7344.0,10.0,266948.65,5266298.0,25057.56,11112.0,147294.0,,,,,,,,,,,,,,,,,,,,,,,17869.0,5166.79,66958.0,4633.433,,,,,,,,,,
UD1014,UD,2020.0,2026.0,311511.0,OH,129196000.0,145.0,120000.0,"Milk, Cottage Cheese, Sour Cream, Yogurts, Beverages",2.0,217049025.0,8760.0,14.0,565238.9,12560865.0,99218.88,26388.0,387690.12,247589.0,56000.0,,,,,,,,,,,,,,,,,,,,,118650.0,57721.0,222824.0,54599.0,,,,,,,,,,
UD1015,UD,2020.0,2026.0,311511.0,MI,87000000.0,133.0,132800.0,"Diary (Milk, Cheese, Sour Cream)",,305495091.0,8760.0,10.0,732571.6,11628120.0,9621.0,2364.0,118007.0,288157.0,64029.0,,,,,,,,,,,,,,,,,,,,,265384.0,71927.68,,,,,,,,,,,,
UD1016,UD,2020.0,3599.0,332710.0,OH,8000000.0,42.0,500000.0,Precision Machine Components,,194673.0,4480.0,8.0,51836.99,1047212.0,17773.02,4860.0,22215.99,20323.0,3528.0,,,,,,,,,,,,,,,,,,,,,2519.5,431.6,2519.5,431.596,,,,,,,,,,
UD1017,UD,2020.0,3089.0,326199.0,OH,35000000.0,90.0,232000.0,PVC Siding,2.0,15000000.0,8400.0,8.0,350099.89,6613145.0,6486.48,1144.0,141314.0,52343.0,7659.0,,,,,,,,,,,,,,,,,,,,,2566.0,479468.0,4795.0,479.468,,,,,,,,,,
UD1018,UD,2020.0,2024.0,311520.0,OH,156000000.0,185.0,145350.0,Ice Cream and Beverages,5.0,31000.0,8112.0,9.0,2012116.0,44713681.0,397832.0,99210.0,,175109.0,54397.0,,,,,,,,,,,,,,,,,,,,,312439.0,87924.0,1737246.0,38168.602,,,,,,,,,,
UD1019,UD,2020.0,3555.0,333244.0,OH,125000000.0,299.0,315000.0,Inkjet Printing Systems and Consumables,,533117.0,6240.0,8.0,801378.0,17651504.0,118707.0,32460.0,315878.0,191113.0,46463.0,,,,,,,,,,,,,,,,,,,,,77123.0,14945.0,94106.0,14945.04,,,,,,,,,,
UD1020,UD,2020.0,3691.0,335911.0,OH,225000000.0,475.0,250000.0,"Batteries for automotive, industrial, farm use, etc.",2.0,63632215.0,7200.0,8.0,2087159.0,44436000.0,282435.0,88816.0,407784.0,233831.0,47465.0,,,,,,,,,,,,,,,,,,,,,51474.0,10064.0,49892.0,10064.592,,,,,,,,,,
UD1021,UD,2020.0,3944.0,336991.0,OH,150000000.0,350.0,360000.0,Car Seats and Strollers,,12872000.0,4420.0,11.0,518773.0,11384100.0,346041.0,22841.0,504.0,22145.2,3595.0,,,,,,,,,,,,,,,,,,,,,21043.0,2008.0,20701.0,2007.771,,,,,,,,,,
UD1022,UD,2020.0,3261.0,327110.0,OH,100000000.0,560.0,500000.0,Plumbing Products,,2400000.0,8760.0,8.0,793022.07,17982360.0,192395.97,29019.0,63471.0,1304381.65,387640.0,,,,,,,,,,,,,,,,,,,,,1518.0,65.081,1805.0,65.081,,,,,,,,,,
UD1023,UD,2020.0,3491.0,332911.0,OH,75000000.0,150.0,40000.0,Industrial Valves,3.0,227000000.0,5964.0,11.0,203626.0,4121982.0,48399.0,8532.0,70692.0,34211.0,7985.0,,,,,,,,,,,,,,,,,,,,,3362.0,697.0,6778.0,653.0,,,,,,,,,,
UD1024,UD,2020.0,2834.0,325412.0,OH,598000000.0,564.0,371018.0,"Vivitrol, Aristada, Risperdal Consta, and Polymer",,220.0,8064.0,11.0,1198129.61,29109077.0,441471.0,47470.0,54409.0,246349.0,56388.0,,,,,,,,,,,,,,,,,,,,,385807.0,42831.16,434665.0,42831.16,,,,,,,,,,
UD1025,UD,2020.0,2672.0,322220.0,OH,12000000.0,100.0,55150.0,Coated and Laminated Paper,,100000000.0,6000.0,10.0,215696.0,4419995.0,90899.0,9228.3,21536.0,260860.0,52462.0,,,,,,,,,,,,,,,,,,,,,32908.0,5628.0,3537.0,240.0,,,,,,,,,,
UD1026,UD,2021.0,3633.0,335224.0,OH,1800000000.0,3200.0,1643900.0,Laundry Equipment,,4603897.0,6000.0,6.0,2666044.91,79445882.2,3572264.04,151111.0,,1046091.1,391253.3890909,,,,,,,,,,,,,,,,,,,,,528635.80223636,82203.794181818,148271.34972727,16856.964320855,,,,,,,,,,
UD1027,UD,2021.0,3441.0,325520.0,OH,62000000.0,140.0,225000.0,Bridge Components,,160000.0,5400.0,10.0,299568.0,5601864.0,111598.0,16607.0,6144.0,59714.0,19555.0,,,,,,,,,,,,,,,,,,,,,18597.0,2391.0,26900.0,2391.0,,,,,,,,,,
UD1028,UD,2021.0,3469.0,332119.0,OH,31000000.0,230.0,180000.0,Hinges,1.0,10000000.0,6300.0,9.0,101542.0,1144778.0,6251.16,2766.0,3111.0,51460.0,9861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1029,UD,2021.0,2082.0,312120.0,OH,49000000.0,300.0,110000.0,Beer,,107440.0,6000.0,9.0,203224.0,2927871.0,44134.0,7776.0,551.0,25719.0,4212.0,,,,,,,,,,,,,,,,,,,,,52864.0,17647.2935,119982.0,17647.2935,,,,,,,,,,
UD1030,UD,2021.0,3714.0,336390.0,OH,120000000.0,302.0,131000.0,HVAC Assembly and Injection Molding,,1000000.0,6000.0,9.0,328045.877,8103900.0,459835.236,18247.4,11177.0,16951.0,3101.0,,,,,,,,,,,,,,,,,,,,,7949.0,2323.0,1738.0,212.0,,,,,,,,,,
UD1031,UD,2022.0,3714.0,336340.0,OH,93000000.0,450.0,800568.0,Brakes,2.0,42000000.0,6240.0,15.0,1615781.0,25779000.0,218446.0,58097.0,1146.0,308706.0,77905.0,,,,,,,,,,,,,,,,,,,,,49403.0,25385.0,49403.0,25385.0,,,,,,,,,,
UD1032,UD,2022.0,2869.0,325193.0,OH,250000000.0,62.0,500000.0,Ethyl Alcohol Manufacturing,5.0,131997.0,8400.0,8.0,3573960.0,89370101.0,409412.0,141120.0,5562.0,9579013.0,3438471.0,,,,,,,,,,,,,,,,,,,,,408547.0,102137.0,388891.0,20275.0,,,,,,,,,,
UD1033,UD,2022.0,3599.0,332710.0,OH,6000000.0,50.0,22500.0,Machining,,125500.0,6240.0,6.0,41706.0,1062581.0,17162.0,2349.0,13799.0,3872.0,503.0,,,,,,,,,,,,,,,,,,,,,2011.0,322.0,2128.0,322.0,,,,,,,,,,
UD1034,UD,2022.0,3716.0,336214.0,OH,84000000.0,350.0,286000.0,Travel Trailers and Motor Homes,,4604.0,4160.0,9.0,130072.2,3389062.0,224865.0,11243.2,1200.0,44385.0,9816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1035,UD,2022.0,3466.0,332119.0,IN,55000000.0,135.0,465000.0,Metal Closures,,5000000000.0,8400.0,7.0,497721.0,15481200.0,633786.0,26265.49,17553.53474,265254.0,76289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1036,UD,2022.0,3087.0,326291.0,OH,26000000.0,120.0,78000.0,Molded urethane foam for automotive NVH & sealing applications,,8282943.0,8760.0,10.0,186384.0,3606837.0,40176.0,5484.0,309.0,30379.0,4992.0,,,,,,,,,,,,,,,,,,,,,279.45,15.71,391.96,15.71,,,,,,,,,,
UD1037,UD,2022.0,3231.0,327215.0,OH,11000000.0,120.0,98000.0,Painted Glassware,,23000000.0,6000.0,9.0,79009.0,1760710.0,25447.0,3473.0,309.0,104913.0,21277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1038,UD,2022.0,2834.0,325412.0,OH,86000000.0,180.0,170000.0,Pharmaceuticals,,1000.0,6000.0,7.0,591706.0,11741214.0,147629.0,20148.0,309.0,344214.0,80202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1039,UD,2022.0,3089.0,326199.0,OH,22363000.0,90.0,98000.0,Injection Molding / Glass,,867775.0,4160.0,7.0,106435.0,1974155.0,29104.0,5460.0,4353.0,9380.0,1329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1040,UD,2022.0,3363.0,331523.0,OH,90000000.0,907.0,418855.0,Die-Cast Aluminum Automotive Parts,2.0,87000000.0,7200.0,10.0,2465434.0,46960650.0,499243.0,93840.0,48291.0,904985.0,233438.0,,,,,,,,,,,,,,,,,,,,,149511.0,21602.0,105453.0,21602.0,,,,,,,,,,
UD1041,UD,2022.0,3089.0,326199.0,OH,39054000.0,226.0,320500.0,Car interiors,,7744000.0,6000.0,6.0,580145.0,12317298.0,582192.0,29112.0,,258070.0,26823.0,,,,,,,,,,,,,,,,,,,,,50237.0,13437.0,20300.0,13437.0,,,,,,,,,,
UD1042,UD,2022.0,2048.0,311119.0,IN,718000000.0,163.0,295000.0,Pet's food,2.0,418000000.0,6000.0,7.0,1064067.0,30923200.0,1355624.0,56940.0,306430.0,973761.0,206055.0,,,,,,,,,,,,,,,,,,,,,57405.0,15229.0,,,,,,,,,,,,
UD1043,UD,2022.0,4952.0,221320.0,OH,16600000.0,30.0,120000.0,Water,5.0,4740302.0,8760.0,5.0,635981.0,16294680.0,268351.0,24792.0,31542.0,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,276.0,,,,,,,,,,
UD1044,UD,2022.0,3812.0,334511.0,OH,100000000.0,185.0,44000.0,Aeronautical Systems and Instrumentation,,1.0,2800.0,6.0,442394.0,7460264.0,121265.0,16548.0,309.0,22832.0,2792.0,,,,,,,,,,,,,,,,,,,,,7436.0,878.0,10351.62,878.0,,,,,,,,,,
UD1045,UD,2022.0,2992.0,324191.0,OH,60000000.0,100.0,110000.0,Lubricating Oils and Greases,5.0,63000.0,6240.0,10.0,289860.0,4216867.0,55820.0,9845.0,1103.0,25160.0,17732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD1046,UD,2022.0,3711.0,336120.0,OH,7500000000.0,824.0,3200000.0,Truck Assembly / Painting,,25133.0,1920.0,14.0,2115726.0,51994346.0,722765.0,103548.0,84020.0,1491675.0,288972.0,,,,,,,,,,,,,,,,,,,,,190919.0,37866.0,,,,,,,,,,,,
UD1047,UD,2022.0,3672.0,334412.0,OH,15300000.0,200.0,31210.0,Circuits and Cable Harnesses,,1705322.0,5000.0,7.0,48470.0,797316.0,16668.0,2604.0,12309.0,7925.0,896.0,,,,,,,,,,,,,,,,,,,,,2309.0,304.0,1640.0,304.0,,,,,20800.0,12000.0,,,,
